reservation_id,date,service,table_num,party_size,server_id,res_type,hour
29164,2024-05-24,Dinner,4,6,E007,Reservation,20
29165,2024-05-24,Dinner,10,2,E006,Reservation,18
29166,2024-05-24,Dinner,7,4,E009,Reservation,20
29167,2024-05-24,Dinner,13,3,E011,Walk-in,18
29168,2024-05-24,Dinner,7,2,E009,Walk-in,19
29169,2024-05-24,Dinner,11,2,E009,Walk-in,17
29170,2024-05-24,Dinner,3,3,E001,Walk-in,17
29171,2024-05-24,Dinner,8,3,E011,Walk-in,18
29172,2024-05-24,Dinner,5,5,E007,Reservation,17
29173,2024-05-24,Dinner,3,3,E009,Reservation,18
29174,2024-05-24,Dinner,16,1,E009,Reservation,18
29175,2024-05-24,Dinner,14,4,E011,Reservation,20
29176,2024-05-24,Dinner,7,2,E001,Reservation,21
29177,2024-05-24,Dinner,16,1,E007,Walk-in,20
29178,2024-05-24,Dinner,9,3,E005,Reservation,20
29179,2024-05-25,Dinner,7,1,E005,Reservation,19
29180,2024-05-25,Dinner,7,2,E007,Reservation,19
29181,2024-05-25,Dinner,5,3,E006,Walk-in,19
29182,2024-05-25,Dinner,14,2,E011,Walk-in,21
29183,2024-05-25,Dinner,12,4,E011,Walk-in,17
29184,2024-05-25,Dinner,11,5,E005,Reservation,17
29185,2024-05-25,Dinner,5,3,E011,Walk-in,21
29186,2024-05-25,Dinner,16,2,E005,Reservation,20
29187,2024-05-25,Dinner,2,2,E001,Reservation,19
29188,2024-05-25,Dinner,1,2,E005,Walk-in,18
29189,2024-05-25,Dinner,1,2,E001,Walk-in,21
29190,2024-05-25,Dinner,10,2,E009,Reservation,20
29191,2024-05-25,Dinner,5,2,E007,Reservation,21
29192,2024-05-25,Dinner,15,3,E009,Reservation,18
29193,2024-05-25,Dinner,14,2,E009,Reservation,19
29194,2024-05-25,Dinner,7,2,E005,Walk-in,17
29195,2024-05-25,Dinner,5,2,E009,Reservation,20
29196,2024-05-25,Dinner,2,2,E007,Walk-in,21
29197,2024-05-25,Dinner,4,2,E006,Reservation,21
29198,2024-05-25,Dinner,7,3,E007,Walk-in,17
29199,2024-05-25,Dinner,8,3,E011,Reservation,17
29200,2024-05-25,Dinner,11,4,E006,Walk-in,21
29201,2024-05-25,Dinner,2,3,E009,Walk-in,21
29202,2024-05-25,Dinner,7,1,E006,Walk-in,21
29203,2024-05-25,Dinner,2,2,E006,Walk-in,21
29204,2024-05-26,Dinner,11,3,E007,Walk-in,19
29205,2024-05-26,Dinner,7,4,E007,Walk-in,19
29206,2024-05-26,Dinner,15,2,E011,Reservation,18
29207,2024-05-26,Dinner,11,5,E011,Walk-in,19
29208,2024-05-26,Dinner,12,2,E007,Reservation,20
29209,2024-05-26,Dinner,7,4,E005,Reservation,18
29210,2024-05-26,Dinner,5,4,E009,Reservation,17
29211,2024-05-26,Dinner,2,4,E005,Reservation,18
29212,2024-05-26,Dinner,2,2,E011,Reservation,21
29213,2024-05-26,Dinner,4,6,E006,Walk-in,17
29214,2024-05-26,Dinner,13,3,E009,Walk-in,18
29215,2024-05-26,Dinner,15,2,E005,Reservation,19
29216,2024-05-26,Dinner,9,3,E009,Reservation,21
29217,2024-05-26,Dinner,3,6,E006,Walk-in,20
29218,2024-05-26,Dinner,16,4,E009,Walk-in,18
29219,2024-05-26,Dinner,9,2,E001,Walk-in,21
29220,2024-05-26,Dinner,9,2,E006,Walk-in,19
29221,2024-05-26,Dinner,11,4,E007,Reservation,19
29222,2024-05-26,Dinner,16,2,E005,Reservation,19
29223,2024-05-26,Dinner,13,3,E006,Walk-in,19
29224,2024-05-26,Dinner,11,4,E006,Reservation,21
29225,2024-05-26,Dinner,9,3,E009,Reservation,18
29226,2024-05-26,Dinner,10,2,E011,Reservation,18
29227,2024-05-28,Lunch,2,1,E007,Reservation,12
29228,2024-05-28,Lunch,1,1,E006,Reservation,14
29229,2024-05-28,Lunch,15,6,E009,Reservation,11
29230,2024-05-28,Lunch,12,4,E006,Reservation,13
29231,2024-05-28,Lunch,13,1,E006,Walk-in,11
29232,2024-05-28,Lunch,5,2,E006,Reservation,14
29233,2024-05-28,Lunch,16,2,E005,Walk-in,11
29234,2024-05-28,Lunch,15,4,E011,Walk-in,13
29235,2024-05-28,Lunch,13,4,E009,Reservation,11
29236,2024-05-28,Lunch,5,3,E001,Reservation,11
29237,2024-05-28,Lunch,2,2,E009,Reservation,13
29238,2024-05-28,Dinner,1,3,E006,Reservation,20
29239,2024-05-28,Dinner,2,3,E006,Reservation,17
29240,2024-05-28,Dinner,6,4,E001,Reservation,18
29241,2024-05-28,Dinner,1,2,E011,Reservation,19
29242,2024-05-28,Dinner,15,2,E005,Reservation,20
29243,2024-05-28,Dinner,13,3,E005,Walk-in,19
29244,2024-05-28,Dinner,16,2,E006,Reservation,21
29245,2024-05-28,Dinner,12,2,E007,Reservation,20
29246,2024-05-28,Dinner,15,4,E009,Reservation,20
29247,2024-05-28,Dinner,6,4,E009,Reservation,19
29248,2024-05-28,Dinner,11,4,E007,Walk-in,17
29249,2024-05-28,Dinner,13,4,E006,Walk-in,20
29250,2024-05-28,Dinner,2,4,E007,Reservation,18
29251,2024-05-28,Dinner,7,2,E006,Reservation,21
29252,2024-05-28,Dinner,14,2,E005,Walk-in,19
29253,2024-05-29,Lunch,16,3,E006,Walk-in,11
29254,2024-05-29,Lunch,6,2,E011,Reservation,12
29255,2024-05-29,Lunch,8,2,E007,Walk-in,14
29256,2024-05-29,Lunch,3,4,E005,Reservation,12
29257,2024-05-29,Lunch,6,2,E009,Reservation,13
29258,2024-05-29,Lunch,12,2,E005,Reservation,12
29259,2024-05-29,Lunch,7,2,E005,Reservation,11
29260,2024-05-29,Lunch,5,4,E011,Reservation,13
29261,2024-05-29,Lunch,4,4,E005,Walk-in,13
29262,2024-05-29,Lunch,15,2,E011,Reservation,11
29263,2024-05-29,Lunch,11,4,E005,Walk-in,14
29264,2024-05-29,Lunch,8,2,E009,Reservation,14
29265,2024-05-29,Lunch,4,2,E005,Walk-in,11
29266,2024-05-29,Dinner,16,2,E011,Reservation,18
29267,2024-05-29,Dinner,6,2,E005,Reservation,18
29268,2024-05-29,Dinner,13,2,E007,Walk-in,21
29269,2024-05-29,Dinner,16,2,E006,Reservation,18
29270,2024-05-29,Dinner,15,2,E001,Walk-in,18
29271,2024-05-29,Dinner,7,2,E009,Walk-in,19
29272,2024-05-29,Dinner,10,2,E001,Reservation,21
29273,2024-05-29,Dinner,12,2,E009,Walk-in,19
29274,2024-05-29,Dinner,11,6,E011,Walk-in,18
29275,2024-05-29,Dinner,13,4,E009,Walk-in,19
29276,2024-05-29,Dinner,2,2,E005,Reservation,19
29277,2024-05-29,Dinner,6,4,E007,Reservation,17
29278,2024-05-29,Dinner,14,4,E005,Walk-in,19
29279,2024-05-29,Dinner,16,3,E006,Reservation,19
29280,2024-05-29,Dinner,15,2,E009,Walk-in,17
29281,2024-05-29,Dinner,16,2,E005,Reservation,18
29282,2024-05-29,Dinner,15,1,E011,Walk-in,21
29283,2024-05-29,Dinner,13,2,E007,Walk-in,19
29284,2024-05-29,Dinner,3,2,E011,Reservation,20
29285,2024-05-30,Lunch,1,2,E007,Reservation,11
29286,2024-05-30,Lunch,6,4,E011,Reservation,11
29287,2024-05-30,Lunch,15,5,E007,Walk-in,14
29288,2024-05-30,Lunch,4,2,E007,Walk-in,11
29289,2024-05-30,Lunch,1,4,E009,Walk-in,13
29290,2024-05-30,Lunch,10,4,E005,Reservation,14
29291,2024-05-30,Lunch,4,2,E011,Reservation,14
29292,2024-05-30,Lunch,7,2,E011,Reservation,12
29293,2024-05-30,Lunch,10,5,E009,Reservation,11
29294,2024-05-30,Lunch,12,4,E009,Walk-in,14
29295,2024-05-30,Lunch,14,3,E006,Walk-in,12
29296,2024-05-30,Dinner,13,4,E009,Walk-in,21
29297,2024-05-30,Dinner,15,3,E007,Walk-in,20
29298,2024-05-30,Dinner,6,2,E006,Walk-in,20
29299,2024-05-30,Dinner,5,2,E011,Walk-in,19
29300,2024-05-30,Dinner,3,4,E005,Reservation,20
29301,2024-05-30,Dinner,14,3,E009,Reservation,19
29302,2024-05-30,Dinner,14,1,E005,Walk-in,18
29303,2024-05-30,Dinner,14,4,E011,Reservation,18
29304,2024-05-30,Dinner,7,3,E009,Walk-in,17
29305,2024-05-30,Dinner,13,3,E006,Walk-in,19
29306,2024-05-30,Dinner,5,3,E006,Walk-in,19
29307,2024-05-30,Dinner,9,2,E007,Reservation,19
29308,2024-05-30,Dinner,8,2,E006,Reservation,20
29309,2024-05-30,Dinner,6,3,E009,Walk-in,20
29310,2024-05-30,Dinner,11,2,E011,Walk-in,19
29311,2024-05-31,Lunch,16,5,E009,Reservation,14
29312,2024-05-31,Lunch,10,5,E001,Reservation,11
29313,2024-05-31,Lunch,12,4,E006,Reservation,11
29314,2024-05-31,Lunch,12,2,E005,Reservation,11
29315,2024-05-31,Lunch,10,5,E006,Reservation,14
29316,2024-05-31,Lunch,4,3,E005,Reservation,13
29317,2024-05-31,Lunch,4,3,E009,Walk-in,13
29318,2024-05-31,Lunch,16,3,E006,Reservation,11
29319,2024-05-31,Lunch,14,2,E005,Reservation,14
29320,2024-05-31,Lunch,6,4,E009,Reservation,11
29321,2024-05-31,Lunch,12,3,E009,Reservation,13
29322,2024-05-31,Lunch,1,2,E005,Walk-in,12
29323,2024-05-31,Lunch,14,2,E009,Walk-in,13
29324,2024-05-31,Lunch,11,2,E011,Reservation,13
29325,2024-05-31,Lunch,5,4,E011,Reservation,12
29326,2024-05-31,Dinner,5,2,E009,Reservation,19
29327,2024-05-31,Dinner,12,5,E006,Reservation,20
29328,2024-05-31,Dinner,8,2,E009,Reservation,17
29329,2024-05-31,Dinner,9,3,E006,Reservation,17
29330,2024-05-31,Dinner,2,2,E009,Walk-in,18
29331,2024-05-31,Dinner,15,4,E009,Reservation,20
29332,2024-05-31,Dinner,10,4,E006,Reservation,18
29333,2024-05-31,Dinner,16,2,E006,Reservation,19
29334,2024-05-31,Dinner,8,2,E011,Reservation,17
29335,2024-05-31,Dinner,11,4,E005,Reservation,19
29336,2024-05-31,Dinner,9,2,E009,Reservation,20
29337,2024-05-31,Dinner,5,2,E007,Reservation,20
29338,2024-05-31,Dinner,4,6,E009,Reservation,19
29339,2024-05-31,Dinner,4,5,E001,Reservation,20
29340,2024-05-31,Dinner,14,2,E005,Reservation,19
29341,2024-05-31,Dinner,6,2,E005,Reservation,21
29342,2024-05-31,Dinner,2,4,E011,Reservation,21
29343,2024-05-31,Dinner,13,2,E005,Reservation,21
29344,2024-05-31,Dinner,12,3,E006,Reservation,17
29345,2024-05-31,Dinner,10,6,E006,Reservation,18
29346,2024-05-31,Dinner,8,3,E001,Walk-in,18
29347,2024-05-31,Dinner,9,5,E007,Walk-in,17
29348,2024-05-31,Dinner,5,2,E009,Reservation,17
29349,2024-05-31,Dinner,11,3,E007,Walk-in,19
29350,2024-05-31,Dinner,11,2,E006,Reservation,20
29351,2024-05-31,Dinner,6,3,E011,Walk-in,18
29352,2024-05-31,Dinner,12,2,E009,Reservation,17
29353,2024-05-31,Dinner,5,3,E006,Reservation,19
29354,2024-05-31,Dinner,8,2,E006,Walk-in,20
29355,2024-05-31,Dinner,4,2,E009,Reservation,19
29356,2024-05-31,Dinner,10,3,E001,Reservation,21
29357,2024-05-31,Dinner,12,2,E005,Reservation,19
29358,2024-05-31,Dinner,12,6,E005,Reservation,20
29359,2024-06-01,Dinner,16,4,E011,Walk-in,18
29360,2024-06-01,Dinner,2,2,E011,Reservation,21
29361,2024-06-01,Dinner,4,2,E007,Reservation,18
29362,2024-06-01,Dinner,1,3,E006,Reservation,17
29363,2024-06-01,Dinner,3,2,E009,Reservation,20
29364,2024-06-01,Dinner,12,4,E005,Reservation,19
29365,2024-06-01,Dinner,16,2,E007,Reservation,19
29366,2024-06-01,Dinner,14,2,E011,Walk-in,19
29367,2024-06-01,Dinner,8,3,E011,Walk-in,20
29368,2024-06-01,Dinner,13,3,E007,Reservation,17
29369,2024-06-01,Dinner,7,2,E005,Walk-in,17
29370,2024-06-01,Dinner,11,3,E009,Reservation,17
29371,2024-06-01,Dinner,1,2,E006,Reservation,20
29372,2024-06-01,Dinner,11,4,E007,Reservation,18
29373,2024-06-01,Dinner,3,3,E009,Walk-in,19
29374,2024-06-01,Dinner,16,3,E009,Walk-in,21
29375,2024-06-01,Dinner,6,2,E006,Walk-in,20
29376,2024-06-01,Dinner,15,2,E005,Reservation,20
29377,2024-06-01,Dinner,7,2,E009,Reservation,17
29378,2024-06-01,Dinner,12,2,E005,Reservation,18
29379,2024-06-01,Dinner,2,3,E007,Reservation,21
29380,2024-06-01,Dinner,12,4,E009,Walk-in,17
29381,2024-06-01,Dinner,7,2,E009,Reservation,20
29382,2024-06-01,Dinner,13,3,E011,Reservation,18
29383,2024-06-01,Dinner,10,3,E009,Walk-in,21
29384,2024-06-01,Dinner,15,2,E011,Reservation,17
29385,2024-06-01,Dinner,11,4,E007,Walk-in,19
29386,2024-06-01,Dinner,8,3,E007,Walk-in,21
29387,2024-06-01,Dinner,16,3,E005,Walk-in,17
29388,2024-06-01,Dinner,8,4,E009,Reservation,19
29389,2024-06-01,Dinner,12,4,E011,Walk-in,18
29390,2024-06-02,Dinner,16,2,E011,Reservation,21
29391,2024-06-02,Dinner,7,2,E006,Reservation,17
29392,2024-06-02,Dinner,14,3,E009,Reservation,19
29393,2024-06-02,Dinner,1,4,E007,Walk-in,19
29394,2024-06-02,Dinner,4,2,E001,Reservation,21
29395,2024-06-02,Dinner,14,2,E006,Reservation,19
29396,2024-06-02,Dinner,16,2,E005,Walk-in,18
29397,2024-06-02,Dinner,11,2,E005,Reservation,17
29398,2024-06-02,Dinner,5,2,E006,Reservation,19
29399,2024-06-02,Dinner,13,5,E009,Walk-in,20
29400,2024-06-02,Dinner,11,2,E011,Walk-in,17
29401,2024-06-02,Dinner,15,2,E005,Reservation,21
29402,2024-06-02,Dinner,7,4,E005,Reservation,17
29403,2024-06-02,Dinner,11,2,E006,Reservation,17
29404,2024-06-02,Dinner,15,1,E009,Walk-in,19
29405,2024-06-02,Dinner,11,5,E007,Walk-in,20
29406,2024-06-02,Dinner,12,4,E009,Reservation,18
29407,2024-06-02,Dinner,3,4,E011,Walk-in,20
29408,2024-06-02,Dinner,11,6,E006,Reservation,17
29409,2024-06-02,Dinner,9,3,E007,Reservation,17
29410,2024-06-02,Dinner,3,1,E007,Reservation,18
29411,2024-06-02,Dinner,11,3,E011,Walk-in,19
29412,2024-06-02,Dinner,14,2,E001,Reservation,18
29413,2024-06-02,Dinner,10,4,E005,Walk-in,17
29414,2024-06-02,Dinner,6,4,E006,Reservation,18
29415,2024-06-02,Dinner,11,3,E007,Reservation,17
29416,2024-06-02,Dinner,9,4,E007,Walk-in,21
29417,2024-06-02,Dinner,10,3,E006,Reservation,20
29418,2024-06-02,Dinner,6,2,E009,Walk-in,17
29419,2024-06-02,Dinner,1,1,E009,Walk-in,21
29420,2024-06-04,Lunch,7,5,E006,Walk-in,11
29421,2024-06-04,Lunch,12,3,E007,Walk-in,13
29422,2024-06-04,Lunch,9,2,E009,Reservation,13
29423,2024-06-04,Lunch,5,4,E011,Reservation,14
29424,2024-06-04,Lunch,4,2,E006,Walk-in,12
29425,2024-06-04,Lunch,2,1,E001,Reservation,13
29426,2024-06-04,Lunch,8,3,E006,Walk-in,14
29427,2024-06-04,Lunch,12,3,E011,Reservation,13
29428,2024-06-04,Lunch,13,4,E011,Reservation,14
29429,2024-06-04,Lunch,9,3,E006,Walk-in,12
29430,2024-06-04,Lunch,1,4,E006,Reservation,11
29431,2024-06-04,Lunch,8,4,E011,Walk-in,12
29432,2024-06-04,Dinner,2,2,E001,Reservation,17
29433,2024-06-04,Dinner,14,3,E007,Walk-in,19
29434,2024-06-04,Dinner,10,3,E006,Walk-in,21
29435,2024-06-04,Dinner,14,4,E006,Walk-in,21
29436,2024-06-04,Dinner,12,2,E007,Reservation,18
29437,2024-06-04,Dinner,16,2,E007,Reservation,18
29438,2024-06-04,Dinner,2,2,E011,Walk-in,21
29439,2024-06-04,Dinner,2,2,E007,Walk-in,19
29440,2024-06-04,Dinner,4,1,E005,Reservation,18
29441,2024-06-04,Dinner,12,1,E001,Walk-in,20
29442,2024-06-04,Dinner,4,3,E005,Reservation,19
29443,2024-06-04,Dinner,16,6,E011,Reservation,21
29444,2024-06-04,Dinner,6,2,E007,Reservation,19
29445,2024-06-04,Dinner,3,2,E006,Reservation,17
29446,2024-06-04,Dinner,10,3,E009,Walk-in,18
29447,2024-06-04,Dinner,13,3,E011,Walk-in,20
29448,2024-06-04,Dinner,10,2,E001,Walk-in,17
29449,2024-06-05,Lunch,13,4,E011,Reservation,13
29450,2024-06-05,Lunch,10,2,E005,Reservation,11
29451,2024-06-05,Lunch,8,3,E011,Reservation,14
29452,2024-06-05,Lunch,12,4,E007,Walk-in,13
29453,2024-06-05,Lunch,4,2,E006,Walk-in,12
29454,2024-06-05,Lunch,4,3,E007,Reservation,12
29455,2024-06-05,Lunch,10,2,E011,Walk-in,13
29456,2024-06-05,Lunch,11,3,E006,Reservation,12
29457,2024-06-05,Lunch,12,2,E005,Walk-in,14
29458,2024-06-05,Lunch,10,2,E007,Reservation,11
29459,2024-06-05,Lunch,15,2,E006,Reservation,14
29460,2024-06-05,Lunch,2,3,E009,Walk-in,14
29461,2024-06-05,Lunch,1,2,E006,Reservation,14
29462,2024-06-05,Lunch,13,2,E006,Walk-in,13
29463,2024-06-05,Dinner,3,1,E011,Reservation,17
29464,2024-06-05,Dinner,1,2,E007,Reservation,19
29465,2024-06-05,Dinner,7,4,E007,Reservation,20
29466,2024-06-05,Dinner,9,2,E006,Walk-in,19
29467,2024-06-05,Dinner,4,1,E001,Walk-in,17
29468,2024-06-05,Dinner,9,4,E009,Walk-in,18
29469,2024-06-05,Dinner,7,4,E009,Reservation,17
29470,2024-06-05,Dinner,2,4,E005,Walk-in,19
29471,2024-06-05,Dinner,15,4,E011,Reservation,17
29472,2024-06-05,Dinner,15,3,E006,Reservation,19
29473,2024-06-05,Dinner,12,2,E011,Walk-in,19
29474,2024-06-05,Dinner,8,2,E009,Walk-in,19
29475,2024-06-05,Dinner,15,2,E007,Walk-in,19
29476,2024-06-05,Dinner,2,2,E011,Reservation,21
29477,2024-06-05,Dinner,12,3,E011,Walk-in,21
29478,2024-06-05,Dinner,1,2,E006,Reservation,20
29479,2024-06-05,Dinner,1,2,E009,Reservation,21
29480,2024-06-05,Dinner,13,3,E009,Walk-in,19
29481,2024-06-05,Dinner,12,3,E009,Reservation,18
29482,2024-06-05,Dinner,11,5,E007,Reservation,18
29483,2024-06-06,Lunch,12,2,E009,Reservation,13
29484,2024-06-06,Lunch,5,4,E007,Walk-in,12
29485,2024-06-06,Lunch,5,2,E011,Walk-in,12
29486,2024-06-06,Lunch,6,3,E007,Reservation,13
29487,2024-06-06,Lunch,13,5,E005,Reservation,14
29488,2024-06-06,Lunch,6,5,E011,Walk-in,11
29489,2024-06-06,Lunch,9,2,E011,Reservation,12
29490,2024-06-06,Lunch,7,4,E007,Reservation,12
29491,2024-06-06,Lunch,12,4,E006,Walk-in,14
29492,2024-06-06,Lunch,4,5,E007,Walk-in,11
29493,2024-06-06,Lunch,2,2,E011,Reservation,11
29494,2024-06-06,Lunch,5,2,E011,Walk-in,13
29495,2024-06-06,Dinner,16,4,E005,Walk-in,18
29496,2024-06-06,Dinner,8,3,E006,Reservation,20
29497,2024-06-06,Dinner,14,2,E007,Walk-in,21
29498,2024-06-06,Dinner,12,3,E005,Walk-in,19
29499,2024-06-06,Dinner,9,4,E007,Reservation,21
29500,2024-06-06,Dinner,2,2,E009,Walk-in,18
29501,2024-06-06,Dinner,11,6,E007,Reservation,21
29502,2024-06-06,Dinner,6,5,E005,Reservation,20
29503,2024-06-06,Dinner,16,2,E006,Walk-in,20
29504,2024-06-06,Dinner,8,3,E005,Reservation,19
29505,2024-06-06,Dinner,13,3,E007,Walk-in,20
29506,2024-06-06,Dinner,4,4,E007,Walk-in,21
29507,2024-06-06,Dinner,12,4,E005,Reservation,19
29508,2024-06-06,Dinner,3,2,E011,Walk-in,21
29509,2024-06-06,Dinner,5,4,E007,Reservation,18
29510,2024-06-06,Dinner,15,6,E005,Walk-in,17
29511,2024-06-06,Dinner,16,5,E006,Walk-in,19
29512,2024-06-06,Dinner,5,1,E006,Reservation,20
29513,2024-06-07,Lunch,16,2,E009,Reservation,13
29514,2024-06-07,Lunch,11,3,E006,Walk-in,14
29515,2024-06-07,Lunch,10,2,E005,Walk-in,13
29516,2024-06-07,Lunch,14,3,E005,Reservation,13
29517,2024-06-07,Lunch,16,3,E011,Reservation,11
29518,2024-06-07,Lunch,10,2,E005,Reservation,12
29519,2024-06-07,Lunch,2,2,E009,Reservation,14
29520,2024-06-07,Lunch,5,3,E006,Walk-in,13
29521,2024-06-07,Lunch,16,2,E006,Walk-in,12
29522,2024-06-07,Lunch,12,4,E005,Walk-in,14
29523,2024-06-07,Lunch,15,1,E009,Walk-in,13
29524,2024-06-07,Lunch,7,5,E006,Walk-in,13
29525,2024-06-07,Lunch,4,2,E009,Reservation,14
29526,2024-06-07,Dinner,16,6,E011,Reservation,19
29527,2024-06-07,Dinner,8,4,E005,Reservation,20
29528,2024-06-07,Dinner,10,2,E007,Walk-in,20
29529,2024-06-07,Dinner,8,5,E009,Reservation,17
29530,2024-06-07,Dinner,2,3,E011,Reservation,18
29531,2024-06-07,Dinner,3,2,E006,Walk-in,18
29532,2024-06-07,Dinner,9,1,E011,Walk-in,18
29533,2024-06-07,Dinner,7,1,E009,Reservation,19
29534,2024-06-07,Dinner,15,4,E007,Reservation,20
29535,2024-06-07,Dinner,14,2,E005,Walk-in,19
29536,2024-06-07,Dinner,7,3,E011,Reservation,18
29537,2024-06-07,Dinner,13,6,E005,Walk-in,21
29538,2024-06-07,Dinner,16,4,E011,Reservation,20
29539,2024-06-07,Dinner,7,3,E005,Reservation,18
29540,2024-06-07,Dinner,10,2,E007,Reservation,18
29541,2024-06-07,Dinner,10,1,E007,Reservation,18
29542,2024-06-07,Dinner,9,1,E009,Walk-in,19
29543,2024-06-07,Dinner,5,2,E006,Reservation,18
29544,2024-06-07,Dinner,11,4,E009,Reservation,20
29545,2024-06-07,Dinner,4,4,E006,Reservation,17
29546,2024-06-07,Dinner,2,2,E011,Walk-in,21
29547,2024-06-07,Dinner,12,1,E005,Reservation,20
29548,2024-06-07,Dinner,16,4,E009,Reservation,17
29549,2024-06-07,Dinner,1,2,E009,Walk-in,20
29550,2024-06-07,Dinner,10,2,E005,Walk-in,20
29551,2024-06-07,Dinner,1,4,E007,Reservation,17
29552,2024-06-07,Dinner,7,2,E009,Walk-in,20
29553,2024-06-07,Dinner,7,2,E005,Walk-in,17
29554,2024-06-07,Dinner,8,3,E006,Walk-in,20
29555,2024-06-07,Dinner,11,2,E009,Walk-in,18
29556,2024-06-08,Dinner,10,4,E006,Reservation,20
29557,2024-06-08,Dinner,9,2,E006,Reservation,21
29558,2024-06-08,Dinner,14,6,E011,Reservation,18
29559,2024-06-08,Dinner,10,2,E007,Reservation,21
29560,2024-06-08,Dinner,15,3,E005,Walk-in,19
29561,2024-06-08,Dinner,11,2,E005,Reservation,17
29562,2024-06-08,Dinner,14,3,E005,Reservation,18
29563,2024-06-08,Dinner,6,2,E007,Walk-in,18
29564,2024-06-08,Dinner,8,2,E011,Walk-in,20
29565,2024-06-08,Dinner,1,3,E011,Reservation,18
29566,2024-06-08,Dinner,5,4,E011,Reservation,18
29567,2024-06-08,Dinner,3,2,E005,Walk-in,20
29568,2024-06-08,Dinner,15,5,E006,Reservation,18
29569,2024-06-08,Dinner,5,4,E007,Reservation,19
29570,2024-06-08,Dinner,16,4,E009,Walk-in,21
29571,2024-06-08,Dinner,14,2,E011,Walk-in,20
29572,2024-06-08,Dinner,11,6,E011,Walk-in,20
29573,2024-06-08,Dinner,5,2,E011,Reservation,21
29574,2024-06-08,Dinner,8,2,E005,Reservation,18
29575,2024-06-08,Dinner,14,2,E011,Reservation,21
29576,2024-06-08,Dinner,10,6,E009,Reservation,21
29577,2024-06-08,Dinner,3,3,E009,Walk-in,20
29578,2024-06-08,Dinner,15,2,E005,Reservation,20
29579,2024-06-08,Dinner,5,2,E011,Reservation,17
29580,2024-06-08,Dinner,3,1,E009,Walk-in,18
29581,2024-06-08,Dinner,14,2,E006,Reservation,19
29582,2024-06-08,Dinner,7,2,E006,Walk-in,18
29583,2024-06-08,Dinner,5,4,E007,Reservation,19
29584,2024-06-08,Dinner,7,3,E009,Walk-in,21
29585,2024-06-08,Dinner,8,4,E009,Reservation,17
29586,2024-06-08,Dinner,11,5,E007,Walk-in,17
29587,2024-06-08,Dinner,8,1,E006,Reservation,21
29588,2024-06-08,Dinner,5,2,E006,Reservation,17
29589,2024-06-08,Dinner,16,1,E009,Walk-in,17
29590,2024-06-08,Dinner,7,4,E007,Reservation,19
29591,2024-06-08,Dinner,7,5,E009,Walk-in,18
29592,2024-06-09,Dinner,8,4,E005,Reservation,20
29593,2024-06-09,Dinner,12,4,E006,Walk-in,19
29594,2024-06-09,Dinner,14,2,E001,Walk-in,20
29595,2024-06-09,Dinner,6,1,E001,Walk-in,17
29596,2024-06-09,Dinner,4,2,E009,Walk-in,18
29597,2024-06-09,Dinner,5,2,E005,Reservation,17
29598,2024-06-09,Dinner,2,6,E007,Walk-in,21
29599,2024-06-09,Dinner,2,2,E006,Walk-in,17
29600,2024-06-09,Dinner,1,2,E011,Reservation,19
29601,2024-06-09,Dinner,16,2,E011,Reservation,21
29602,2024-06-09,Dinner,12,4,E009,Reservation,17
29603,2024-06-09,Dinner,12,3,E006,Reservation,19
29604,2024-06-09,Dinner,15,2,E006,Reservation,21
29605,2024-06-09,Dinner,4,5,E007,Reservation,17
29606,2024-06-09,Dinner,6,2,E011,Reservation,18
29607,2024-06-09,Dinner,3,6,E005,Walk-in,19
29608,2024-06-09,Dinner,11,3,E009,Reservation,21
29609,2024-06-09,Dinner,5,2,E011,Reservation,18
29610,2024-06-09,Dinner,1,2,E007,Reservation,18
29611,2024-06-09,Dinner,15,2,E006,Walk-in,21
29612,2024-06-09,Dinner,6,6,E011,Reservation,19
29613,2024-06-09,Dinner,5,4,E005,Walk-in,20
29614,2024-06-09,Dinner,13,2,E001,Reservation,21
29615,2024-06-09,Dinner,11,2,E005,Reservation,21
29616,2024-06-09,Dinner,4,2,E006,Reservation,18
29617,2024-06-09,Dinner,7,2,E009,Reservation,20
29618,2024-06-09,Dinner,1,3,E006,Reservation,21
29619,2024-06-09,Dinner,14,4,E011,Reservation,17
29620,2024-06-09,Dinner,5,3,E005,Walk-in,19
29621,2024-06-11,Lunch,10,5,E009,Reservation,14
29622,2024-06-11,Lunch,2,4,E005,Reservation,13
29623,2024-06-11,Lunch,8,2,E006,Reservation,11
29624,2024-06-11,Lunch,15,2,E005,Walk-in,13
29625,2024-06-11,Lunch,6,3,E011,Reservation,12
29626,2024-06-11,Lunch,12,2,E009,Walk-in,12
29627,2024-06-11,Lunch,6,4,E011,Walk-in,12
29628,2024-06-11,Lunch,1,6,E011,Reservation,11
29629,2024-06-11,Lunch,8,2,E009,Reservation,13
29630,2024-06-11,Lunch,7,3,E006,Reservation,13
29631,2024-06-11,Lunch,9,4,E007,Reservation,12
29632,2024-06-11,Lunch,8,3,E001,Walk-in,14
29633,2024-06-11,Lunch,7,2,E009,Reservation,12
29634,2024-06-11,Lunch,5,3,E006,Reservation,14
29635,2024-06-11,Lunch,6,4,E009,Reservation,14
29636,2024-06-11,Dinner,2,2,E005,Walk-in,21
29637,2024-06-11,Dinner,9,2,E009,Reservation,17
29638,2024-06-11,Dinner,10,3,E001,Reservation,20
