purchase_id,date,ingredient_category,supplier,qty,unit,unit_cost,total_cost
4995,2024-09-24,beer_spirits,Republic National Dist.,2,case,155.4,293.0
4996,2024-09-24,bread_pastry,Fresca Bakehouse LI,76,unit,2.44,183.68
4997,2024-09-24,paper_supplies,Restaurant Depot,1,case,61.05,62.19
4998,2024-09-27,fresh_produce,Island Fresh Farms,4,case,75.48,295.11
4999,2024-09-27,meat_poultry,Tri-State Meats Co.,51,lb,9.44,490.85
5000,2024-09-27,seafood,North Fork Seafood,25,lb,15.54,396.02
5001,2024-09-27,bread_pastry,Fresca Bakehouse LI,74,unit,2.44,181.84
5002,2024-10-01,fresh_produce,Island Fresh Farms,3,case,75.48,229.97
5003,2024-10-01,meat_poultry,Tri-State Meats Co.,50,lb,9.44,494.73
5004,2024-10-01,seafood,North Fork Seafood,24,lb,15.54,399.1
5005,2024-10-01,pasta_dry,DeCecco Imports,2,case,46.62,95.9
5006,2024-10-01,dairy_cheese,Murray's Cheese (wholesale),2,case,105.45,210.77
5007,2024-10-01,olive_oil_pantry,Liuzzi Italian Imports,1,case,97.68,97.21
5008,2024-10-01,wine_inventory,Sherry-Lehmann Wine,4,case,199.8,791.11
5009,2024-10-01,beer_spirits,Republic National Dist.,2,case,155.4,315.71
5010,2024-10-01,bread_pastry,Fresca Bakehouse LI,72,unit,2.44,176.67
5011,2024-10-01,paper_supplies,Restaurant Depot,1,case,61.05,59.04
5012,2024-10-04,fresh_produce,Island Fresh Farms,3,case,75.48,216.44
5013,2024-10-04,meat_poultry,Tri-State Meats Co.,54,lb,9.44,485.45
5014,2024-10-04,seafood,North Fork Seafood,19,lb,15.54,305.98
5015,2024-10-04,bread_pastry,Fresca Bakehouse LI,81,unit,2.44,193.31
5016,2024-10-08,fresh_produce,Island Fresh Farms,3,case,75.48,228.12
5017,2024-10-08,meat_poultry,Tri-State Meats Co.,47,lb,9.44,401.68
5018,2024-10-08,seafood,North Fork Seafood,25,lb,15.54,378.59
5019,2024-10-08,pasta_dry,DeCecco Imports,2,case,46.62,89.55
5020,2024-10-08,dairy_cheese,Murray's Cheese (wholesale),2,case,105.45,209.49
5021,2024-10-08,olive_oil_pantry,Liuzzi Italian Imports,1,case,97.68,99.17
5022,2024-10-08,wine_inventory,Sherry-Lehmann Wine,3,case,199.8,602.5
5023,2024-10-08,beer_spirits,Republic National Dist.,2,case,155.4,296.23
5024,2024-10-08,bread_pastry,Fresca Bakehouse LI,87,unit,2.44,209.34
5025,2024-10-08,paper_supplies,Restaurant Depot,1,case,61.05,57.33
5026,2024-10-11,fresh_produce,Island Fresh Farms,3,case,75.48,217.7
5027,2024-10-11,meat_poultry,Tri-State Meats Co.,48,lb,9.44,481.14
5028,2024-10-11,seafood,North Fork Seafood,24,lb,15.54,398.11
5029,2024-10-11,bread_pastry,Fresca Bakehouse LI,64,unit,2.44,152.58
5030,2024-10-15,fresh_produce,Island Fresh Farms,3,case,75.48,229.95
5031,2024-10-15,meat_poultry,Tri-State Meats Co.,55,lb,9.44,507.68
5032,2024-10-15,seafood,North Fork Seafood,27,lb,15.54,407.09
5033,2024-10-15,pasta_dry,DeCecco Imports,2,case,46.62,90.76
5034,2024-10-15,dairy_cheese,Murray's Cheese (wholesale),2,case,105.45,207.21
5035,2024-10-15,olive_oil_pantry,Liuzzi Italian Imports,1,case,97.68,102.86
5036,2024-10-15,wine_inventory,Sherry-Lehmann Wine,4,case,199.8,859.28
5037,2024-10-15,beer_spirits,Republic National Dist.,2,case,155.4,338.05
5038,2024-10-15,bread_pastry,Fresca Bakehouse LI,80,unit,2.44,191.7
5039,2024-10-15,paper_supplies,Restaurant Depot,1,case,61.05,57.33
5040,2024-10-18,fresh_produce,Island Fresh Farms,4,case,75.48,297.46
5041,2024-10-18,meat_poultry,Tri-State Meats Co.,51,lb,9.44,520.96
5042,2024-10-18,seafood,North Fork Seafood,30,lb,15.54,427.13
5043,2024-10-18,bread_pastry,Fresca Bakehouse LI,67,unit,2.44,163.27
5044,2024-10-22,fresh_produce,Island Fresh Farms,4,case,75.48,285.71
5045,2024-10-22,meat_poultry,Tri-State Meats Co.,48,lb,9.44,416.73
5046,2024-10-22,seafood,North Fork Seafood,25,lb,15.54,414.6
5047,2024-10-22,pasta_dry,DeCecco Imports,2,case,46.62,87.96
5048,2024-10-22,dairy_cheese,Murray's Cheese (wholesale),2,case,105.45,214.75
5049,2024-10-22,olive_oil_pantry,Liuzzi Italian Imports,1,case,97.68,89.78
5050,2024-10-22,wine_inventory,Sherry-Lehmann Wine,3,case,199.8,607.49
5051,2024-10-22,beer_spirits,Republic National Dist.,2,case,155.4,309.74
5052,2024-10-22,bread_pastry,Fresca Bakehouse LI,78,unit,2.44,188.15
5053,2024-10-22,paper_supplies,Restaurant Depot,1,case,61.05,61.84
5054,2024-10-25,fresh_produce,Island Fresh Farms,3,case,75.48,209.41
5055,2024-10-25,meat_poultry,Tri-State Meats Co.,49,lb,9.44,441.84
5056,2024-10-25,seafood,North Fork Seafood,28,lb,15.54,432.18
5057,2024-10-25,bread_pastry,Fresca Bakehouse LI,68,unit,2.44,158.28
5058,2024-10-29,fresh_produce,Island Fresh Farms,3,case,75.48,226.48
5059,2024-10-29,meat_poultry,Tri-State Meats Co.,50,lb,9.44,469.14
5060,2024-10-29,seafood,North Fork Seafood,28,lb,15.54,420.09
5061,2024-10-29,pasta_dry,DeCecco Imports,2,case,46.62,94.25
5062,2024-10-29,dairy_cheese,Murray's Cheese (wholesale),2,case,105.45,203.08
5063,2024-10-29,olive_oil_pantry,Liuzzi Italian Imports,1,case,97.68,100.28
5064,2024-10-29,wine_inventory,Sherry-Lehmann Wine,3,case,199.8,595.91
5065,2024-10-29,beer_spirits,Republic National Dist.,2,case,155.4,285.79
5066,2024-10-29,bread_pastry,Fresca Bakehouse LI,76,unit,2.44,192.78
5067,2024-10-29,paper_supplies,Restaurant Depot,1,case,61.05,60.78
5068,2024-11-01,fresh_produce,Island Fresh Farms,3,case,75.48,219.81
5069,2024-11-01,meat_poultry,Tri-State Meats Co.,41,lb,9.44,398.1
5070,2024-11-01,seafood,North Fork Seafood,22,lb,15.54,359.7
5071,2024-11-01,bread_pastry,Fresca Bakehouse LI,72,unit,2.44,164.88
5072,2024-11-05,fresh_produce,Island Fresh Farms,3,case,75.48,234.54
5073,2024-11-05,meat_poultry,Tri-State Meats Co.,45,lb,9.44,415.23
5074,2024-11-05,seafood,North Fork Seafood,28,lb,15.54,445.43
5075,2024-11-05,pasta_dry,DeCecco Imports,2,case,46.62,96.72
5076,2024-11-05,dairy_cheese,Murray's Cheese (wholesale),2,case,105.45,197.28
5077,2024-11-05,olive_oil_pantry,Liuzzi Italian Imports,1,case,97.68,97.38
5078,2024-11-05,wine_inventory,Sherry-Lehmann Wine,3,case,199.8,574.34
5079,2024-11-05,beer_spirits,Republic National Dist.,2,case,155.4,318.14
5080,2024-11-05,bread_pastry,Fresca Bakehouse LI,81,unit,2.44,193.91
5081,2024-11-05,paper_supplies,Restaurant Depot,1,case,61.05,62.54
5082,2024-11-08,fresh_produce,Island Fresh Farms,3,case,75.48,215.47
5083,2024-11-08,meat_poultry,Tri-State Meats Co.,43,lb,9.44,421.08
5084,2024-11-08,seafood,North Fork Seafood,23,lb,15.54,350.44
5085,2024-11-08,bread_pastry,Fresca Bakehouse LI,60,unit,2.44,137.47
5086,2024-11-12,fresh_produce,Island Fresh Farms,3,case,75.48,228.33
5087,2024-11-12,meat_poultry,Tri-State Meats Co.,42,lb,9.44,370.35
5088,2024-11-12,seafood,North Fork Seafood,24,lb,15.54,377.1
5089,2024-11-12,pasta_dry,DeCecco Imports,2,case,46.62,97.89
5090,2024-11-12,dairy_cheese,Murray's Cheese (wholesale),1,case,105.45,112.62
5091,2024-11-12,olive_oil_pantry,Liuzzi Italian Imports,1,case,97.68,98.16
5092,2024-11-12,wine_inventory,Sherry-Lehmann Wine,3,case,199.8,659.14
5093,2024-11-12,beer_spirits,Republic National Dist.,2,case,155.4,306.57
5094,2024-11-12,bread_pastry,Fresca Bakehouse LI,77,unit,2.44,187.59
5095,2024-11-12,paper_supplies,Restaurant Depot,1,case,61.05,59.96
5096,2024-11-15,fresh_produce,Island Fresh Farms,4,case,75.48,298.27
5097,2024-11-15,meat_poultry,Tri-State Meats Co.,41,lb,9.44,390.76
5098,2024-11-15,seafood,North Fork Seafood,29,lb,15.54,470.05
5099,2024-11-15,bread_pastry,Fresca Bakehouse LI,66,unit,2.44,163.16
5100,2024-11-19,fresh_produce,Island Fresh Farms,3,case,75.48,220.69
5101,2024-11-19,meat_poultry,Tri-State Meats Co.,44,lb,9.44,421.56
5102,2024-11-19,seafood,North Fork Seafood,27,lb,15.54,406.82
5103,2024-11-19,pasta_dry,DeCecco Imports,2,case,46.62,96.6
5104,2024-11-19,dairy_cheese,Murray's Cheese (wholesale),2,case,105.45,209.99
5105,2024-11-19,olive_oil_pantry,Liuzzi Italian Imports,1,case,97.68,95.15
5106,2024-11-19,wine_inventory,Sherry-Lehmann Wine,3,case,199.8,618.96
5107,2024-11-19,beer_spirits,Republic National Dist.,2,case,155.4,281.29
5108,2024-11-19,bread_pastry,Fresca Bakehouse LI,79,unit,2.44,202.42
5109,2024-11-19,paper_supplies,Restaurant Depot,1,case,61.05,62.52
5110,2024-11-22,fresh_produce,Island Fresh Farms,3,case,75.48,219.72
5111,2024-11-22,meat_poultry,Tri-State Meats Co.,55,lb,9.44,569.1
5112,2024-11-22,seafood,North Fork Seafood,23,lb,15.54,354.45
5113,2024-11-22,bread_pastry,Fresca Bakehouse LI,64,unit,2.44,152.99
5114,2024-11-26,fresh_produce,Island Fresh Farms,3,case,75.48,236.85
5115,2024-11-26,meat_poultry,Tri-State Meats Co.,52,lb,9.44,503.0
5116,2024-11-26,seafood,North Fork Seafood,25,lb,15.54,351.43
5117,2024-11-26,pasta_dry,DeCecco Imports,3,case,46.62,142.27
5118,2024-11-26,dairy_cheese,Murray's Cheese (wholesale),2,case,105.45,217.81
5119,2024-11-26,olive_oil_pantry,Liuzzi Italian Imports,1,case,97.68,96.87
5120,2024-11-26,wine_inventory,Sherry-Lehmann Wine,3,case,199.8,595.32
5121,2024-11-26,beer_spirits,Republic National Dist.,2,case,155.4,314.86
5122,2024-11-26,bread_pastry,Fresca Bakehouse LI,82,unit,2.44,193.5
5123,2024-11-26,paper_supplies,Restaurant Depot,1,case,61.05,61.8
5124,2024-11-29,fresh_produce,Island Fresh Farms,3,case,75.48,218.88
5125,2024-11-29,meat_poultry,Tri-State Meats Co.,42,lb,9.44,430.96
5126,2024-11-29,seafood,North Fork Seafood,26,lb,15.54,411.77
5127,2024-11-29,bread_pastry,Fresca Bakehouse LI,74,unit,2.44,168.53
5128,2024-12-03,fresh_produce,Island Fresh Farms,3,case,75.48,227.53
5129,2024-12-03,meat_poultry,Tri-State Meats Co.,47,lb,9.44,460.41
5130,2024-12-03,seafood,North Fork Seafood,24,lb,15.54,359.11
5131,2024-12-03,pasta_dry,DeCecco Imports,2,case,46.62,96.51
5132,2024-12-03,dairy_cheese,Murray's Cheese (wholesale),2,case,105.45,212.92
5133,2024-12-03,olive_oil_pantry,Liuzzi Italian Imports,1,case,97.68,93.62
5134,2024-12-03,wine_inventory,Sherry-Lehmann Wine,3,case,199.8,581.87
5135,2024-12-03,beer_spirits,Republic National Dist.,2,case,155.4,307.32
5136,2024-12-03,bread_pastry,Fresca Bakehouse LI,76,unit,2.44,177.63
5137,2024-12-03,paper_supplies,Restaurant Depot,1,case,61.05,68.07
5138,2024-12-06,fresh_produce,Island Fresh Farms,3,case,75.48,219.08
5139,2024-12-06,meat_poultry,Tri-State Meats Co.,56,lb,9.44,507.59
5140,2024-12-06,seafood,North Fork Seafood,29,lb,15.54,442.77
5141,2024-12-06,bread_pastry,Fresca Bakehouse LI,74,unit,2.44,180.87
5142,2024-12-10,fresh_produce,Island Fresh Farms,3,case,75.48,222.8
5143,2024-12-10,meat_poultry,Tri-State Meats Co.,39,lb,9.44,366.56
5144,2024-12-10,seafood,North Fork Seafood,21,lb,15.54,337.7
5145,2024-12-10,pasta_dry,DeCecco Imports,2,case,46.62,95.72
5146,2024-12-10,dairy_cheese,Murray's Cheese (wholesale),2,case,105.45,210.62
5147,2024-12-10,olive_oil_pantry,Liuzzi Italian Imports,1,case,97.68,97.66
5148,2024-12-10,wine_inventory,Sherry-Lehmann Wine,3,case,199.8,604.22
5149,2024-12-10,beer_spirits,Republic National Dist.,2,case,155.4,319.9
5150,2024-12-10,bread_pastry,Fresca Bakehouse LI,73,unit,2.44,179.57
5151,2024-12-10,paper_supplies,Restaurant Depot,1,case,61.05,61.94
5152,2024-12-13,fresh_produce,Island Fresh Farms,4,case,75.48,304.61
5153,2024-12-13,meat_poultry,Tri-State Meats Co.,48,lb,9.44,441.6
5154,2024-12-13,seafood,North Fork Seafood,26,lb,15.54,417.68
5155,2024-12-13,bread_pastry,Fresca Bakehouse LI,65,unit,2.44,155.72
5156,2024-12-17,fresh_produce,Island Fresh Farms,3,case,75.48,230.93
5157,2024-12-17,meat_poultry,Tri-State Meats Co.,52,lb,9.44,492.29
5158,2024-12-17,seafood,North Fork Seafood,19,lb,15.54,289.19
5159,2024-12-17,pasta_dry,DeCecco Imports,2,case,46.62,94.29
5160,2024-12-17,dairy_cheese,Murray's Cheese (wholesale),2,case,105.45,208.2
5161,2024-12-17,olive_oil_pantry,Liuzzi Italian Imports,1,case,97.68,102.54
5162,2024-12-17,wine_inventory,Sherry-Lehmann Wine,3,case,199.8,620.58
5163,2024-12-17,beer_spirits,Republic National Dist.,2,case,155.4,304.88
5164,2024-12-17,bread_pastry,Fresca Bakehouse LI,79,unit,2.44,205.16
5165,2024-12-17,paper_supplies,Restaurant Depot,1,case,61.05,62.93
5166,2024-12-20,fresh_produce,Island Fresh Farms,3,case,75.48,215.94
5167,2024-12-20,meat_poultry,Tri-State Meats Co.,50,lb,9.44,474.31
5168,2024-12-20,seafood,North Fork Seafood,31,lb,15.54,482.67
5169,2024-12-20,bread_pastry,Fresca Bakehouse LI,73,unit,2.44,171.73
5170,2024-12-24,fresh_produce,Island Fresh Farms,4,case,75.48,323.57
5171,2024-12-24,meat_poultry,Tri-State Meats Co.,49,lb,9.44,467.06
5172,2024-12-24,seafood,North Fork Seafood,30,lb,15.54,472.94
5173,2024-12-24,pasta_dry,DeCecco Imports,2,case,46.62,96.3
5174,2024-12-24,dairy_cheese,Murray's Cheese (wholesale),2,case,105.45,223.61
5175,2024-12-24,olive_oil_pantry,Liuzzi Italian Imports,1,case,97.68,90.96
5176,2024-12-24,wine_inventory,Sherry-Lehmann Wine,3,case,199.8,584.2
5177,2024-12-24,beer_spirits,Republic National Dist.,2,case,155.4,326.01
5178,2024-12-24,bread_pastry,Fresca Bakehouse LI,66,unit,2.44,158.17
5179,2024-12-24,paper_supplies,Restaurant Depot,1,case,61.05,64.44
5180,2024-12-27,fresh_produce,Island Fresh Farms,3,case,75.48,236.35
5181,2024-12-27,meat_poultry,Tri-State Meats Co.,46,lb,9.44,465.99
5182,2024-12-27,seafood,North Fork Seafood,21,lb,15.54,297.42
5183,2024-12-27,bread_pastry,Fresca Bakehouse LI,78,unit,2.44,184.7
5184,2024-12-31,fresh_produce,Island Fresh Farms,4,case,75.48,299.62
5185,2024-12-31,meat_poultry,Tri-State Meats Co.,54,lb,9.44,487.56
5186,2024-12-31,seafood,North Fork Seafood,29,lb,15.54,458.79
5187,2024-12-31,pasta_dry,DeCecco Imports,2,case,46.62,93.0
5188,2024-12-31,dairy_cheese,Murray's Cheese (wholesale),2,case,105.45,219.49
5189,2024-12-31,olive_oil_pantry,Liuzzi Italian Imports,1,case,97.68,97.22
5190,2024-12-31,wine_inventory,Sherry-Lehmann Wine,3,case,199.8,587.12
5191,2024-12-31,beer_spirits,Republic National Dist.,1,case,155.4,159.29
5192,2024-12-31,bread_pastry,Fresca Bakehouse LI,72,unit,2.44,170.37
5193,2024-12-31,paper_supplies,Restaurant Depot,1,case,61.05,62.69
5194,2025-01-03,fresh_produce,Island Fresh Farms,3,case,77.52,229.2
5195,2025-01-03,meat_poultry,Tri-State Meats Co.,45,lb,9.69,440.07
5196,2025-01-03,seafood,North Fork Seafood,27,lb,15.96,439.99
5197,2025-01-03,bread_pastry,Fresca Bakehouse LI,76,unit,2.51,201.04
5198,2025-01-07,fresh_produce,Island Fresh Farms,3,case,77.52,221.48
5199,2025-01-07,meat_poultry,Tri-State Meats Co.,43,lb,9.69,430.64
5200,2025-01-07,seafood,North Fork Seafood,21,lb,15.96,344.97
5201,2025-01-07,pasta_dry,DeCecco Imports,2,case,47.88,98.06
5202,2025-01-07,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,217.8
5203,2025-01-07,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,105.7
5204,2025-01-07,wine_inventory,Sherry-Lehmann Wine,4,case,205.2,814.94
5205,2025-01-07,beer_spirits,Republic National Dist.,1,case,159.6,158.62
5206,2025-01-07,bread_pastry,Fresca Bakehouse LI,89,unit,2.51,220.79
5207,2025-01-07,paper_supplies,Restaurant Depot,1,case,62.7,63.43
5208,2025-01-10,fresh_produce,Island Fresh Farms,4,case,77.52,310.73
5209,2025-01-10,meat_poultry,Tri-State Meats Co.,51,lb,9.69,519.4
5210,2025-01-10,seafood,North Fork Seafood,28,lb,15.96,466.08
5211,2025-01-10,bread_pastry,Fresca Bakehouse LI,76,unit,2.51,189.28
5212,2025-01-14,fresh_produce,Island Fresh Farms,2,case,77.52,151.05
5213,2025-01-14,meat_poultry,Tri-State Meats Co.,33,lb,9.69,305.24
5214,2025-01-14,seafood,North Fork Seafood,21,lb,15.96,311.66
5215,2025-01-14,pasta_dry,DeCecco Imports,2,case,47.88,93.43
5216,2025-01-14,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,221.62
5217,2025-01-14,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,105.93
5218,2025-01-14,wine_inventory,Sherry-Lehmann Wine,4,case,205.2,781.27
5219,2025-01-14,beer_spirits,Republic National Dist.,2,case,159.6,317.32
5220,2025-01-14,bread_pastry,Fresca Bakehouse LI,76,unit,2.51,192.3
5221,2025-01-14,paper_supplies,Restaurant Depot,1,case,62.7,64.34
5222,2025-01-17,fresh_produce,Island Fresh Farms,3,case,77.52,241.19
5223,2025-01-17,meat_poultry,Tri-State Meats Co.,35,lb,9.69,337.01
5224,2025-01-17,seafood,North Fork Seafood,25,lb,15.96,415.29
5225,2025-01-17,bread_pastry,Fresca Bakehouse LI,68,unit,2.51,150.02
5226,2025-01-21,fresh_produce,Island Fresh Farms,3,case,77.52,239.82
5227,2025-01-21,meat_poultry,Tri-State Meats Co.,38,lb,9.69,349.97
5228,2025-01-21,seafood,North Fork Seafood,24,lb,15.96,372.04
5229,2025-01-21,pasta_dry,DeCecco Imports,2,case,47.88,101.79
5230,2025-01-21,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,214.22
5231,2025-01-21,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,107.45
5232,2025-01-21,wine_inventory,Sherry-Lehmann Wine,3,case,205.2,659.78
5233,2025-01-21,beer_spirits,Republic National Dist.,2,case,159.6,313.12
5234,2025-01-21,bread_pastry,Fresca Bakehouse LI,49,unit,2.51,115.97
5235,2025-01-21,paper_supplies,Restaurant Depot,1,case,62.7,60.6
5236,2025-01-24,fresh_produce,Island Fresh Farms,3,case,77.52,243.82
5237,2025-01-24,meat_poultry,Tri-State Meats Co.,45,lb,9.69,476.78
5238,2025-01-24,seafood,North Fork Seafood,24,lb,15.96,380.11
5239,2025-01-24,bread_pastry,Fresca Bakehouse LI,80,unit,2.51,205.33
5240,2025-01-28,fresh_produce,Island Fresh Farms,3,case,77.52,224.12
5241,2025-01-28,meat_poultry,Tri-State Meats Co.,55,lb,9.69,532.47
5242,2025-01-28,seafood,North Fork Seafood,25,lb,15.96,422.94
5243,2025-01-28,pasta_dry,DeCecco Imports,2,case,47.88,101.35
5244,2025-01-28,dairy_cheese,Murray's Cheese (wholesale),1,case,108.3,107.25
5245,2025-01-28,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,95.48
5246,2025-01-28,wine_inventory,Sherry-Lehmann Wine,3,case,205.2,596.07
5247,2025-01-28,beer_spirits,Republic National Dist.,2,case,159.6,334.82
5248,2025-01-28,bread_pastry,Fresca Bakehouse LI,76,unit,2.51,184.27
5249,2025-01-28,paper_supplies,Restaurant Depot,1,case,62.7,62.77
5250,2025-01-31,fresh_produce,Island Fresh Farms,3,case,77.52,225.05
5251,2025-01-31,meat_poultry,Tri-State Meats Co.,56,lb,9.69,521.27
5252,2025-01-31,seafood,North Fork Seafood,22,lb,15.96,345.64
5253,2025-01-31,bread_pastry,Fresca Bakehouse LI,62,unit,2.51,147.01
5254,2025-02-04,fresh_produce,Island Fresh Farms,3,case,77.52,243.15
5255,2025-02-04,meat_poultry,Tri-State Meats Co.,48,lb,9.69,482.19
5256,2025-02-04,seafood,North Fork Seafood,31,lb,15.96,515.98
5257,2025-02-04,pasta_dry,DeCecco Imports,2,case,47.88,96.38
5258,2025-02-04,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,226.41
5259,2025-02-04,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,99.03
5260,2025-02-04,wine_inventory,Sherry-Lehmann Wine,3,case,205.2,592.32
5261,2025-02-04,beer_spirits,Republic National Dist.,2,case,159.6,306.79
5262,2025-02-04,bread_pastry,Fresca Bakehouse LI,83,unit,2.51,208.57
5263,2025-02-04,paper_supplies,Restaurant Depot,1,case,62.7,61.52
5264,2025-02-07,fresh_produce,Island Fresh Farms,3,case,77.52,230.89
5265,2025-02-07,meat_poultry,Tri-State Meats Co.,43,lb,9.69,414.33
5266,2025-02-07,seafood,North Fork Seafood,25,lb,15.96,387.67
5267,2025-02-07,bread_pastry,Fresca Bakehouse LI,78,unit,2.51,182.79
5268,2025-02-11,fresh_produce,Island Fresh Farms,4,case,77.52,306.31
5269,2025-02-11,meat_poultry,Tri-State Meats Co.,50,lb,9.69,483.45
5270,2025-02-11,seafood,North Fork Seafood,25,lb,15.96,394.57
5271,2025-02-11,pasta_dry,DeCecco Imports,2,case,47.88,96.12
5272,2025-02-11,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,213.93
5273,2025-02-11,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,99.45
5274,2025-02-11,wine_inventory,Sherry-Lehmann Wine,3,case,205.2,661.95
5275,2025-02-11,beer_spirits,Republic National Dist.,2,case,159.6,333.8
5276,2025-02-11,bread_pastry,Fresca Bakehouse LI,65,unit,2.51,159.42
5277,2025-02-11,paper_supplies,Restaurant Depot,1,case,62.7,63.14
5278,2025-02-14,fresh_produce,Island Fresh Farms,3,case,77.52,224.02
5279,2025-02-14,meat_poultry,Tri-State Meats Co.,50,lb,9.69,483.5
5280,2025-02-14,seafood,North Fork Seafood,22,lb,15.96,355.34
5281,2025-02-14,bread_pastry,Fresca Bakehouse LI,79,unit,2.51,199.95
5282,2025-02-18,fresh_produce,Island Fresh Farms,4,case,77.52,299.48
5283,2025-02-18,meat_poultry,Tri-State Meats Co.,51,lb,9.69,512.42
5284,2025-02-18,seafood,North Fork Seafood,21,lb,15.96,305.42
5285,2025-02-18,pasta_dry,DeCecco Imports,2,case,47.88,88.48
5286,2025-02-18,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,225.85
5287,2025-02-18,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,101.03
5288,2025-02-18,wine_inventory,Sherry-Lehmann Wine,3,case,205.2,619.99
5289,2025-02-18,beer_spirits,Republic National Dist.,2,case,159.6,312.03
5290,2025-02-18,bread_pastry,Fresca Bakehouse LI,79,unit,2.51,195.04
5291,2025-02-18,paper_supplies,Restaurant Depot,1,case,62.7,61.91
5292,2025-02-21,fresh_produce,Island Fresh Farms,3,case,77.52,244.44
5293,2025-02-21,meat_poultry,Tri-State Meats Co.,51,lb,9.69,499.53
5294,2025-02-21,seafood,North Fork Seafood,25,lb,15.96,396.85
5295,2025-02-21,bread_pastry,Fresca Bakehouse LI,67,unit,2.51,159.43
5296,2025-02-25,fresh_produce,Island Fresh Farms,3,case,77.52,222.54
5297,2025-02-25,meat_poultry,Tri-State Meats Co.,59,lb,9.69,573.08
5298,2025-02-25,seafood,North Fork Seafood,23,lb,15.96,359.19
5299,2025-02-25,pasta_dry,DeCecco Imports,2,case,47.88,97.77
5300,2025-02-25,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,213.91
5301,2025-02-25,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,106.38
5302,2025-02-25,wine_inventory,Sherry-Lehmann Wine,4,case,205.2,817.25
5303,2025-02-25,beer_spirits,Republic National Dist.,1,case,159.6,151.18
5304,2025-02-25,bread_pastry,Fresca Bakehouse LI,87,unit,2.51,221.83
5305,2025-02-25,paper_supplies,Restaurant Depot,1,case,62.7,60.52
5306,2025-02-28,fresh_produce,Island Fresh Farms,3,case,77.52,217.69
5307,2025-02-28,meat_poultry,Tri-State Meats Co.,47,lb,9.69,457.74
